stop_id,boardings,alightings,location
9098,26.4,80.4,"{'latitude': '41.89156041', 'longitude': '-87.72587016'}"
9099,118,168.4,"{'latitude': '41.89273541', 'longitude': '-87.72590416'}"
9101,440.7,669.3,"{'latitude': '41.89524743', 'longitude': '-87.7258884'}"
9102,78.6,83.1,"{'latitude': '41.89709262', 'longitude': '-87.72604227'}"
9103,104.8,162.7,"{'latitude': '41.89890143', 'longitude': '-87.72599939'}"
9104,40.4,164.2,"{'latitude': '41.90072843', 'longitude': '-87.72605439'}"
9106,30.9,49.7,"{'latitude': '41.90436213', 'longitude': '-87.72625163'}"
9107,237.2,321.3,"{'latitude': '41.90600173', 'longitude': '-87.72630127'}"
9108,32.5,53.4,"{'latitude': '41.90795979', 'longitude': '-87.726367'}"
9109,403.2,557,"{'latitude': '41.9097088', 'longitude': '-87.72628869'}"
9110,126.1,60,"{'latitude': '41.911622', 'longitude': '-87.726305'}"
9111,15.3,19.3,"{'latitude': '41.91304604', 'longitude': '-87.72633604'}"
9112,109.5,116.5,"{'latitude': '41.915256', 'longitude': '-87.726423'}"
9114,66.4,49.2,"{'latitude': '41.9188668', 'longitude': '-87.72651393'}"
9116,15.4,89.1,"{'latitude': '41.92247597', 'longitude': '-87.72688907'}"
9118,29.3,31.1,"{'latitude': '41.92623003', 'longitude': '-87.72672262'}"
9120,22.2,82.9,"{'latitude': '41.92987117', 'longitude': '-87.72682468'}"
9122,23.9,26.6,"{'latitude': '41.93351681', 'longitude': '-87.72692944'}"
9124,81.2,164.2,"{'latitude': '41.93716433', 'longitude': '-87.72702283'}"
9126,165.4,157.7,"{'latitude': '41.940882', 'longitude': '-87.727138'}"
9127,58.5,21,"{'latitude': '41.94264868', 'longitude': '-87.72720571'}"
9128,18.9,32.6,"{'latitude': '41.94447989', 'longitude': '-87.72724469'}"
9130,11.3,5.5,"{'latitude': '41.9480848', 'longitude': '-87.72735384'}"
9131,11.5,25.8,"{'latitude': '41.95066754', 'longitude': '-87.72742101'}"
9132,268,386,"{'latitude': '41.95190985', 'longitude': '-87.72737536'}"
9134,25.8,30.7,"{'latitude': '41.95540341', 'longitude': '-87.72757126'}"
9137,141.5,276.4,"{'latitude': '41.96085181', 'longitude': '-87.7277046'}"
9138,47.2,77.5,"{'latitude': '41.96276127', 'longitude': '-87.72778897'}"
9140,10.1,94.8,"{'latitude': '41.966325', 'longitude': '-87.727901'}"
9141,158.7,584.9,"{'latitude': '41.96814799', 'longitude': '-87.72792108'}"
9142,21.1,91,"{'latitude': '41.96995872', 'longitude': '-87.72798456'}"
9144,2.8,22.1,"{'latitude': '41.973522', 'longitude': '-87.72802'}"
9145,69.9,244.1,"{'latitude': '41.97538338', 'longitude': '-87.72810981'}"
9146,1.3,1.5,"{'latitude': '41.97757051', 'longitude': '-87.72819541'}"
9147,1.8,29.6,"{'latitude': '41.97919648', 'longitude': '-87.7281934'}"
9150,0.7,43.7,"{'latitude': '41.984885', 'longitude': '-87.728381'}"
9151,7.7,105.3,"{'latitude': '41.98575261', 'longitude': '-87.72842302'}"
9153,0.2,15.8,"{'latitude': '41.988321', 'longitude': '-87.728472'}"
9154,89.4,9.9,"{'latitude': '41.80075731', 'longitude': '-87.70354178'}"
9155,3.4,4.2,"{'latitude': '41.800778', 'longitude': '-87.701335'}"
9156,7.1,19.9,"{'latitude': '41.80083', 'longitude': '-87.698899'}"
9157,13.8,19.3,"{'latitude': '41.800877', 'longitude': '-87.696431'}"
9158,18.5,37,"{'latitude': '41.800927', 'longitude': '-87.694011'}"
9159,47.4,27.2,"{'latitude': '41.800969', 'longitude': '-87.691586'}"
9160,68.1,37.3,"{'latitude': '41.801017', 'longitude': '-87.689138'}"
9161,30.9,20.1,"{'latitude': '41.8010348', 'longitude': '-87.68678664'}"
9162,129.6,31.6,"{'latitude': '41.80108284', 'longitude': '-87.68444381'}"
9163,17.7,5.1,"{'latitude': '41.80105538', 'longitude': '-87.68335737'}"
9164,12.9,2.6,"{'latitude': '41.80107847', 'longitude': '-87.6818944'}"
9165,7.6,10.5,"{'latitude': '41.801172', 'longitude': '-87.678835'}"
9166,15.2,26.4,"{'latitude': '41.801129', 'longitude': '-87.676973'}"
9167,52.7,48.2,"{'latitude': '41.80114588', 'longitude': '-87.67463458'}"
9168,34.4,35.6,"{'latitude': '41.801173', 'longitude': '-87.67212'}"
9169,40.3,34.3,"{'latitude': '41.801203', 'longitude': '-87.669691'}"
9170,38.1,45.4,"{'latitude': '41.801226', 'longitude': '-87.667263'}"
9172,35.1,15.9,"{'latitude': '41.80125061', 'longitude': '-87.66253108'}"
9173,29.6,19.4,"{'latitude': '41.80132653', 'longitude': '-87.65992383'}"
9174,20.3,15.5,"{'latitude': '41.80135353', 'longitude': '-87.65750383'}"
9175,51.2,39.3,"{'latitude': '41.80138453', 'longitude': '-87.65506383'}"
9176,24.4,16.2,"{'latitude': '41.80144399', 'longitude': '-87.65272089'}"
9177,54.3,38.6,"{'latitude': '41.80149978', 'longitude': '-87.65026353'}"
9178,13.1,8.4,"{'latitude': '41.80153578', 'longitude': '-87.64784953'}"
9179,59.5,65.3,"{'latitude': '41.8015106', 'longitude': '-87.64552907'}"
9180,19.6,9.3,"{'latitude': '41.80157479', 'longitude': '-87.64297592'}"
9181,6.4,1.7,"{'latitude': '41.80156892', 'longitude': '-87.64152902'}"
9182,13.9,32,"{'latitude': '41.80174092', 'longitude': '-87.63327377'}"
9183,6,9.3,"{'latitude': '41.80172949', 'longitude': '-87.63216901'}"
9184,66.5,9.6,"{'latitude': '41.8016969', 'longitude': '-87.63078379'}"
9185,3.7,0.1,"{'latitude': '41.80190347', 'longitude': '-87.62784289'}"
9186,70.2,12.1,"{'latitude': '41.80187226', 'longitude': '-87.6261143'}"
9187,105.1,23.4,"{'latitude': '41.8019392', 'longitude': '-87.62429683'}"
9188,48.9,82.6,"{'latitude': '41.80159246', 'longitude': '-87.60530836'}"
9189,20.4,31.8,"{'latitude': '41.80210472', 'longitude': '-87.62245393'}"
9190,19.4,77.6,"{'latitude': '41.80210672', 'longitude': '-87.62405694'}"
9191,29.7,90.8,"{'latitude': '41.80201611', 'longitude': '-87.62569877'}"
9192,8.5,45.1,"{'latitude': '41.80198686', 'longitude': '-87.62794097'}"
9194,36.1,8.4,"{'latitude': '41.80188833', 'longitude': '-87.63210012'}"
9195,46.2,23,"{'latitude': '41.80187259', 'longitude': '-87.63308973'}"
9196,1.2,9.7,"{'latitude': '41.80170584', 'longitude': '-87.6416906'}"
9197,7.7,23.9,"{'latitude': '41.80163961', 'longitude': '-87.64274928'}"
9198,109.1,60.9,"{'latitude': '41.80165526', 'longitude': '-87.64520504'}"
9199,12.6,16.8,"{'latitude': '41.80162878', 'longitude': '-87.64763056'}"
9200,60.6,57.9,"{'latitude': '41.80159245', 'longitude': '-87.65010277'}"
9201,19.9,30.2,"{'latitude': '41.80150822', 'longitude': '-87.65255268'}"
9202,57.5,57,"{'latitude': '41.80149759', 'longitude': '-87.65516921'}"
9203,27.9,24.3,"{'latitude': '41.8014477', 'longitude': '-87.65759139'}"
9204,17.6,25.4,"{'latitude': '41.8014477', 'longitude': '-87.65999039'}"
9205,26.5,49.4,"{'latitude': '41.801396', 'longitude': '-87.662091'}"
9206,76.9,102.1,"{'latitude': '41.80139286', 'longitude': '-87.66456618'}"
9207,43.8,48.8,"{'latitude': '41.80136412', 'longitude': '-87.66701001'}"
9208,37.7,34.9,"{'latitude': '41.80131724', 'longitude': '-87.6695342'}"
9209,36.1,38.9,"{'latitude': '41.80132899', 'longitude': '-87.67194383'}"
9210,51.3,61.3,"{'latitude': '41.80131914', 'longitude': '-87.67432908'}"
9211,26.3,15,"{'latitude': '41.80128376', 'longitude': '-87.67682442'}"
9212,11.5,4.9,"{'latitude': '41.80126593', 'longitude': '-87.67903355'}"
9213,4.1,8.9,"{'latitude': '41.80116499', 'longitude': '-87.68158931'}"
9214,5.6,63.7,"{'latitude': '41.80118251', 'longitude': '-87.68348179'}"
9215,30.8,74.7,"{'latitude': '41.80121564', 'longitude': '-87.68460497'}"
9216,13,28.5,"{'latitude': '41.80113133', 'longitude': '-87.68647506'}"
9217,31.4,88.9,"{'latitude': '41.80111016', 'longitude': '-87.68903719'}"
9218,27.8,48.7,"{'latitude': '41.80105821', 'longitude': '-87.69148926'}"
9219,23.1,21.3,"{'latitude': '41.8010573', 'longitude': '-87.69388741'}"
9220,15.3,9.4,"{'latitude': '41.80100779', 'longitude': '-87.69638767'}"
9221,12.1,3.8,"{'latitude': '41.80095893', 'longitude': '-87.69886956'}"
9222,2.7,4,"{'latitude': '41.800897', 'longitude': '-87.7014'}"
9223,7.8,97.9,"{'latitude': '41.80090065', 'longitude': '-87.70360857'}"
9224,226.7,189.8,"{'latitude': '41.93726672', 'longitude': '-87.83553814'}"
9225,225.6,10.1,"{'latitude': '41.93758871', 'longitude': '-87.83341397'}"
9226,33.2,2.4,"{'latitude': '41.93763271', 'longitude': '-87.83111997'}"
9227,33.2,3.9,"{'latitude': '41.93767871', 'longitude': '-87.82855597'}"
9228,117.1,3.3,"{'latitude': '41.93769211', 'longitude': '-87.82638929'}"
9229,52.6,5.7,"{'latitude': '41.93771012', 'longitude': '-87.82391057'}"
9230,36.4,6.3,"{'latitude': '41.93776212', 'longitude': '-87.82147457'}"
9231,85.3,10.3,"{'latitude': '41.93781312', 'longitude': '-87.81903557'}"
9232,62.6,10,"{'latitude': '41.93783712', 'longitude': '-87.81658558'}"
9233,52.1,10.9,"{'latitude': '41.937915', 'longitude': '-87.814186'}"
9234,25.9,6.5,"{'latitude': '41.937928', 'longitude': '-87.811736'}"
9236,359.8,119.8,"{'latitude': '41.93792525', 'longitude': '-87.80695291'}"
9237,60.2,10.8,"{'latitude': '41.937972', 'longitude': '-87.804354'}"
9239,52.9,17.7,"{'latitude': '41.93806', 'longitude': '-87.79822'}"
9240,98.5,32.5,"{'latitude': '41.938096', 'longitude': '-87.795797'}"
9241,65,14,"{'latitude': '41.938136', 'longitude': '-87.793373'}"
9242,88,17.3,"{'latitude': '41.93819843', 'longitude': '-87.79083661'}"
9243,72.9,27.3,"{'latitude': '41.93823743', 'longitude': '-87.78850761'}"
9245,90.5,51.4,"{'latitude': '41.93829232', 'longitude': '-87.78355399'}"
9246,67.2,19.2,"{'latitude': '41.93832332', 'longitude': '-87.78113499'}"
9247,40.9,25.4,"{'latitude': '41.93838831', 'longitude': '-87.7787097'}"
9252,101.8,138.8,"{'latitude': '41.93844744', 'longitude': '-87.76901106'}"
9254,81.6,36.2,"{'latitude': '41.9385111', 'longitude': '-87.76406877'}"
9255,156.2,67.6,"{'latitude': '41.93857317', 'longitude': '-87.76170798'}"
9256,101.8,63,"{'latitude': '41.93855266', 'longitude': '-87.75924093'}"
9258,143.1,116.9,"{'latitude': '41.938669', 'longitude': '-87.754345'}"
9263,154.3,44.5,"{'latitude': '41.93881', 'longitude': '-87.74298'}"
9264,122.1,40.8,"{'latitude': '41.9388293', 'longitude': '-87.73964006'}"
9265,138.7,46.4,"{'latitude': '41.93889163', 'longitude': '-87.73714468'}"
9267,62.4,35.2,"{'latitude': '41.93897', 'longitude': '-87.73212'}"
9268,90.6,48.5,"{'latitude': '41.93889696', 'longitude': '-87.72971142'}"
9269,322.3,371.9,"{'latitude': '41.93903', 'longitude': '-87.72733'}"
9270,279.6,237.2,"{'latitude': '41.93906153', 'longitude': '-87.72398399'}"
9272,98.6,38.2,"{'latitude': '41.93911953', 'longitude': '-87.71984299'}"
9273,121.9,57.5,"{'latitude': '41.93914853', 'longitude': '-87.71746099'}"
9274,36.9,45.3,"{'latitude': '41.93921532', 'longitude': '-87.71516327'}"
9275,120.7,31.6,"{'latitude': '41.93940296', 'longitude': '-87.68578066'}"
9276,178.7,57.3,"{'latitude': '41.93946318', 'longitude': '-87.68335407'}"
9277,145.9,77.1,"{'latitude': '41.93945473', 'longitude': '-87.68091927'}"
9279,100,48.9,"{'latitude': '41.93954573', 'longitude': '-87.67605192'}"
9280,54.1,20.5,"{'latitude': '41.93957882', 'longitude': '-87.67392424'}"
9281,110.2,140.4,"{'latitude': '41.93960973', 'longitude': '-87.67120792'}"
9283,117.2,43.7,"{'latitude': '41.93964314', 'longitude': '-87.66642856'}"
9284,152.7,76.4,"{'latitude': '41.93969678', 'longitude': '-87.6639978'}"
9285,93.7,44,"{'latitude': '41.93966029', 'longitude': '-87.66125041'}"
9286,70.9,75.9,"{'latitude': '41.93976436', 'longitude': '-87.65910287'}"
9287,20.6,127.5,"{'latitude': '41.93979981', 'longitude': '-87.65665745'}"
9291,100.3,456.6,"{'latitude': '41.94004911', 'longitude': '-87.63977241'}"
9293,3.2,63.9,"{'latitude': '41.9388701', 'longitude': '-87.63799449'}"
9294,1.5,46.7,"{'latitude': '41.9366929', 'longitude': '-87.63693608'}"
9295,1.8,90.2,"{'latitude': '41.93569842', 'longitude': '-87.6368401'}"
9296,146.4,215,"{'latitude': '41.93399293', 'longitude': '-87.63654679'}"
9300,135.6,38.5,"{'latitude': '41.93993887', 'longitude': '-87.65640026'}"
9302,53.3,68.6,"{'latitude': '41.93990209', 'longitude': '-87.66134696'}"
9304,74,207.8,"{'latitude': '41.93982485', 'longitude': '-87.66604031'}"
9307,29.5,48,"{'latitude': '41.93969064', 'longitude': '-87.67376925'}"
9308,54.3,158.1,"{'latitude': '41.939663', 'longitude': '-87.67572834'}"
9310,65.8,148.9,"{'latitude': '41.93960424', 'longitude': '-87.68059178'}"
9311,82.2,217.8,"{'latitude': '41.93957896', 'longitude': '-87.68301672'}"
9312,55.5,183.3,"{'latitude': '41.93954491', 'longitude': '-87.68551977'}"
9313,95.6,14.5,"{'latitude': '41.93930552', 'longitude': '-87.71487205'}"
9314,71.3,130.7,"{'latitude': '41.93927553', 'longitude': '-87.71726747'}"
9315,52.2,123.4,"{'latitude': '41.93922574', 'longitude': '-87.71970048'}"
9316,50.4,153.3,"{'latitude': '41.93919721', 'longitude': '-87.72204995'}"
9317,243.4,347.9,"{'latitude': '41.93921853', 'longitude': '-87.72375775'}"
9321,62.3,207.5,"{'latitude': '41.93905885', 'longitude': '-87.73448669'}"
9322,4.2,24.3,"{'latitude': '41.93903156', 'longitude': '-87.73693033'}"
9323,53.4,136.2,"{'latitude': '41.93897901', 'longitude': '-87.73939003'}"
9324,51.7,305.4,"{'latitude': '41.93893034', 'longitude': '-87.7437913'}"
9326,44.9,102.1,"{'latitude': '41.93884092', 'longitude': '-87.74919046'}"
9327,35.9,116.2,"{'latitude': '41.93882504', 'longitude': '-87.75168615'}"
9328,73.8,183,"{'latitude': '41.93879607', 'longitude': '-87.75412687'}"
9329,89.9,261.6,"{'latitude': '41.93877162', 'longitude': '-87.75649627'}"
9330,55.1,119.4,"{'latitude': '41.93873607', 'longitude': '-87.7590555'}"
9331,59.9,170.8,"{'latitude': '41.93872229', 'longitude': '-87.76144484'}"
9332,32.6,231.7,"{'latitude': '41.93869394', 'longitude': '-87.76392341'}"
9334,176.4,97.2,"{'latitude': '41.93859466', 'longitude': '-87.76886033'}"
9335,33.8,94.4,"{'latitude': '41.93857548', 'longitude': '-87.77126819'}"
9337,48.4,89.6,"{'latitude': '41.93853729', 'longitude': '-87.77500255'}"
9338,117.4,224.3,"{'latitude': '41.93852553', 'longitude': '-87.77606359'}"
9339,14.4,48.8,"{'latitude': '41.93848052', 'longitude': '-87.7785526'}"
9340,20.8,85.8,"{'latitude': '41.93840649', 'longitude': '-87.78100739'}"
9341,34.6,200.4,"{'latitude': '41.93839755', 'longitude': '-87.78343361'}"
9343,12,69.2,"{'latitude': '41.9383076', 'longitude': '-87.78838654'}"
9344,17.5,97.2,"{'latitude': '41.93829459', 'longitude': '-87.79080455'}"
9345,14.5,58.1,"{'latitude': '41.93827759', 'longitude': '-87.79319356'}"
9346,36.2,97.2,"{'latitude': '41.93824434', 'longitude': '-87.79558107'}"
9347,21.3,91.6,"{'latitude': '41.93818712', 'longitude': '-87.79804255'}"
9349,6.7,53.6,"{'latitude': '41.93809664', 'longitude': '-87.80413667'}"
9350,124.1,419.4,"{'latitude': '41.93806847', 'longitude': '-87.8064702'}"
9351,14.9,34.8,"{'latitude': '41.93800511', 'longitude': '-87.80902215'}"
9352,4.7,26.1,"{'latitude': '41.93802496', 'longitude': '-87.81113848'}"
9353,13.7,64.7,"{'latitude': '41.93800178', 'longitude': '-87.81397045'}"
9354,8.3,75.4,"{'latitude': '41.93801371', 'longitude': '-87.81638679'}"
9356,4.7,41.6,"{'latitude': '41.93793456', 'longitude': '-87.82130168'}"
9357,3,46.6,"{'latitude': '41.93789066', 'longitude': '-87.82374345'}"
9358,3.1,78.7,"{'latitude': '41.93782237', 'longitude': '-87.82619634'}"
9359,0.9,80.3,"{'latitude': '41.93776736', 'longitude': '-87.82870735'}"
9360,1,43.5,"{'latitude': '41.93774147', 'longitude': '-87.83103862'}"
9361,2.9,177.6,"{'latitude': '41.93766067', 'longitude': '-87.83354342'}"
9362,1.2,16.5,"{'latitude': '41.9376669', 'longitude': '-87.83473811'}"
9363,9.4,244.3,"{'latitude': '41.73373913', 'longitude': '-87.74193377'}"
9364,20,0.7,"{'latitude': '41.73444477', 'longitude': '-87.73853871'}"
9365,0.7,0.2,"{'latitude': '41.73443693', 'longitude': '-87.73669955'}"
9366,2.2,0.2,"{'latitude': '41.7344889', 'longitude': '-87.73371104'}"
9367,9,3.1,"{'latitude': '41.73452004', 'longitude': '-87.73175286'}"
9368,5.7,1.6,"{'latitude': '41.73457137', 'longitude': '-87.72878327'}"
9369,7.6,1.6,"{'latitude': '41.73460249', 'longitude': '-87.72686298'}"
9370,26.3,3.7,"{'latitude': '41.73470121', 'longitude': '-87.72396894'}"
9371,173.6,27.2,"{'latitude': '41.73471426', 'longitude': '-87.72172067'}"
9372,9.4,0.5,"{'latitude': '41.73478706', 'longitude': '-87.71910687'}"
9373,8.3,0.8,"{'latitude': '41.73483985', 'longitude': '-87.71603449'}"
9374,25.6,2.9,"{'latitude': '41.73487145', 'longitude': '-87.71419424'}"
9375,4.6,0.3,"{'latitude': '41.73493618', 'longitude': '-87.71177082'}"
9376,0.4,0.3,"{'latitude': '41.7350029', 'longitude': '-87.70743665'}"
9377,20.8,15.3,"{'latitude': '41.73499581', 'longitude': '-87.70403755'}"
9378,292.5,40.4,"{'latitude': '41.73503889', 'longitude': '-87.70252845'}"
9379,10.1,2.2,"{'latitude': '41.73507581', 'longitude': '-87.69988055'}"
9380,48.6,11.6,"{'latitude': '41.73516925', 'longitude': '-87.6971062'}"
9381,36.2,8.5,"{'latitude': '41.73519606', 'longitude': '-87.69499961'}"
9382,73.8,22.2,"{'latitude': '41.73525807', 'longitude': '-87.69241743'}"
9383,23.9,9,"{'latitude': '41.73527758', 'longitude': '-87.68997643'}"
9384,10.5,1.2,"{'latitude': '41.73527632', 'longitude': '-87.6876345'}"
9386,10.5,90.4,"{'latitude': '41.73535616', 'longitude': '-87.68149971'}"
9387,7.9,1.5,"{'latitude': '41.73547262', 'longitude': '-87.67613476'}"
9388,101.3,25.7,"{'latitude': '41.73555332', 'longitude': '-87.6722939'}"
9391,77.8,22.6,"{'latitude': '41.73565603', 'longitude': '-87.66562288'}"
9393,83.2,16.8,"{'latitude': '41.73572814', 'longitude': '-87.66072652'}"
9395,76.5,32.4,"{'latitude': '41.73580124', 'longitude': '-87.65587694'}"
9397,139.1,50,"{'latitude': '41.73589332', 'longitude': '-87.65104668'}"
9399,143.7,85.1,"{'latitude': '41.73594682', 'longitude': '-87.64544503'}"
9401,63.7,27.8,"{'latitude': '41.73598851', 'longitude': '-87.64129045'}"
9402,146,59.9,"{'latitude': '41.73600205', 'longitude': '-87.63886053'}"
9403,119.9,26.6,"{'latitude': '41.73601241', 'longitude': '-87.63650901'}"
9404,62.7,37.5,"{'latitude': '41.73591952', 'longitude': '-87.63280503'}"
9405,99,127,"{'latitude': '41.73607822', 'longitude': '-87.62903781'}"
9407,353.2,294.2,"{'latitude': '41.7361493', 'longitude': '-87.62562628'}"
9408,1269.2,1004.4,"{'latitude': '41.7361613', 'longitude': '-87.62482928'}"
9409,191.9,86.2,"{'latitude': '41.7361934', 'longitude': '-87.62377578'}"
9410,59.7,24.6,"{'latitude': '41.736304', 'longitude': '-87.62274918'}"
9411,25.7,12.9,"{'latitude': '41.7363386', 'longitude': '-87.62113503'}"
9412,17.1,20,"{'latitude': '41.73636246', 'longitude': '-87.61960248'}"
9413,8.1,19.5,"{'latitude': '41.73641', 'longitude': '-87.617908'}"
9414,10.7,21.3,"{'latitude': '41.73641031', 'longitude': '-87.61627863'}"
9415,235.5,290.6,"{'latitude': '41.73643486', 'longitude': '-87.61467286'}"
9416,22.3,33.7,"{'latitude': '41.73646872', 'longitude': '-87.61221'}"
9417,24.3,76,"{'latitude': '41.736533', 'longitude': '-87.609805'}"
9418,28.4,150.5,"{'latitude': '41.73654489', 'longitude': '-87.60733105'}"
9419,506.9,715,"{'latitude': '41.73656379', 'longitude': '-87.60505254'}"
9420,21.7,33,"{'latitude': '41.73661381', 'longitude': '-87.60230326'}"
9421,33.1,53.9,"{'latitude': '41.736645', 'longitude': '-87.601322'}"
9422,10.2,31.3,"{'latitude': '41.73666418', 'longitude': '-87.59930038'}"
9423,81.1,173.7,"{'latitude': '41.73669466', 'longitude': '-87.59714192'}"
9425,44.8,111.1,"{'latitude': '41.73674995', 'longitude': '-87.59308252'}"
9426,23.5,88.2,"{'latitude': '41.73680448', 'longitude': '-87.59064173'}"
9427,31.6,171.5,"{'latitude': '41.7368129', 'longitude': '-87.5882416'}"
9429,340.9,595.5,"{'latitude': '41.736847', 'longitude': '-87.584817'}"
9430,33.4,69.1,"{'latitude': '41.73688', 'longitude': '-87.5829'}"
9431,19.7,71.1,"{'latitude': '41.736918', 'longitude': '-87.580705'}"
9432,23.3,178.9,"{'latitude': '41.73695541', 'longitude': '-87.57824053'}"
9434,32.3,205.3,"{'latitude': '41.737033', 'longitude': '-87.573457'}"
9435,11.8,36.4,"{'latitude': '41.737045', 'longitude': '-87.571038'}"
9436,10.1,63.1,"{'latitude': '41.737082', 'longitude': '-87.568997'}"
9437,44.1,181.6,"{'latitude': '41.73712848', 'longitude': '-87.56583847'}"
9438,17.8,102.3,"{'latitude': '41.737168', 'longitude': '-87.563817'}"
9439,25.2,165,"{'latitude': '41.737203', 'longitude': '-87.561417'}"
9440,29.4,147.3,"{'latitude': '41.737248', 'longitude': '-87.558558'}"
9441,25.5,132.2,"{'latitude': '41.737275', 'longitude': '-87.557128'}"
